Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-88704,FINO NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 4,3.370055804436,40.694029088396,Mandera,Success,
CN-88706,MWINGI FAMILY NURSING HOME,KITUI,PRIVATE,LEVEL 3B,-0.933549,38.0587051,"Mwingi, Kitui",Success,
CN-88728,ELRAM NURSING HOME LIMITED-MANDERA,MANDERA,PRIVATE,LEVEL 3A,3.9369015,41.8595383,Mandera,Success,
CN-88730,OPTIMAL FAMILY LIMITED,THARAKA-NITHI,PRIVATE,LEVEL 4,-0.206516213429,37.868692128983,Tharaka-Nithi,Success,
CN-88747,PHILDANS MEMORIAL MEDICAL CENTRE,KISUMU,PRIVATE,LEVEL 2,-0.173053648767,34.839859182104,Kisumu,Success,
CN-88808,LIBERTY MATERNITY AND NURSING HOME,EMBU,PRIVATE,LEVEL 3B,-0.5379964,37.4543311,Embu,Success,
CN-88822,HEAVEN\\'S CARE HEALTH CLINIC,NAKURU,PRIVATE,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-88868,KIBURU MEDICAL CENTRE,KIRINYAGA,PRIVATE,LEVEL 2,-0.5420798,37.2080689,"Kiburu, Kirinyaga",Success,
CN-88886,GIOVANNA -E- SYLVIA MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-89010,TRUE HEALTH MEDICAL CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.3159612,36.8284988,Health Ways Medical Centre,Success,
CN-89019,AKRAM MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-89022,HADEEQATUL SALEEM HEALTH CENTRE,NAIROBI,PRIVATE,LEVEL 3A,-1.2657918,36.7991336,Health Centre,Success,
CN-89033,AL-BAITUL TIIBA HOSPITAL LIMITED,GARISSA,PRIVATE,LEVEL 3B,-0.4459246,39.652735,Garissa,Success,
CN-89051,SUSAMED MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.31244,36.79729,Medical Centre,Success,
CN-89053,BLUE RAY MEDICAL CENTER,KISUMU,PRIVATE,LEVEL 2,-0.173053648767,34.839859182104,Kisumu,Success,
CN-89063,ELGON VIEW HOSPITAL LIMITED,UASIN GISHU,PRIVATE,LEVEL 4,0.498812755242,35.283158630827,"Elgon View Road, Eldoret",Success,
CN-89066,DOLLAR MEDICARE CENTRE,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-89116,MESWO MEDICAL SERVICES LIMITED,NANDI,PRIVATE,LEVEL 4,0.1799231,35.1196703,"Meswo, Nandi",Success,
CN-89141,HILLVIEW NURSING HOME TAKABA LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.35528,40.22278,"Takaba, Mandera",Success,
CN-89150,VIHIGA DRUG MART AND MEDICAL CENTRE LTD,VIHIGA,PRIVATE,LEVEL 2,0.030727851385,34.689644158256,Vihiga,Success,
CN-89217,REALE HOSPITAL CLINIC ELDORET,UASIN GISHU,PRIVATE,LEVEL 2,0.518589,35.2666208,Cadar Hospital,Success,
CN-89278,ELEPHANT DENTAL KERICHO BRANCH,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-89281,VOLUNTEER NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 4,1.75504011033,40.017147679353,Wajir,Success,
CN-89356,SIPILI MATERNITY AND NURSING HOME ANNEX,LAIKIPIA,PRIVATE,LEVEL 3B,0.321036458859,36.76507926291,Laikipia,Success,
CN-89369,HAMQANI MEDICARE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-89371,NAIROBI WEST HOSPITAL,NAIROBI,PRIVATE,LEVEL 6B,-1.3067929,36.8257096,Nairobi West Hospital,Success,
CN-89418,KYUSO NEEMA MEDICAL HEALTH SERVICES,KITUI,PRIVATE,LEVEL 3A,-0.5565708,38.2133732,"Kyuso, Kitui",Success,
CN-89557,BLISS HEALTHCARE LTD NYERI JENKIN PLAZA,NYERI,PRIVATE,LEVEL 2,-0.4211516,36.9494066,Nyeri,Success,
CN-89596,SINAI HOSPITAL RONGAI LTD,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-89618,UTAWALA ESTATE HEALTH CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.2657918,36.7991336,Health Centre,Success,
CN-89663,SHIFAA NURSING HOME,GARISSA,PRIVATE,LEVEL 3A,-0.4793949,39.6576686,Iftin Nursing Home,Success,
CN-89680,IBNU SINA NURSING HOME AND PHARMACY LIMITED,LAMU,PRIVATE,LEVEL 3B,-2.04751898275,40.788910863388,Lamu,Success,
CN-89707,OASIS SPECIALIST HOSPITAL,KISII,PRIVATE,LEVEL 5,-0.775814232663,34.777005852014,Kisii,Success,
CN-89780,RAJO MEDICAL CENTRE LIMITED,NYAMIRA,PRIVATE,LEVEL 3A,-0.640626239534,34.967387947932,Nyamira,Success,
CN-89803,THE CARING IMANGA MEDICAL CENTRE,KAKAMEGA,PRIVATE,LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-89820,NAIROBI PLACE SPECIALISED MEDICAL CENTER LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-89890,TUNASH MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-89895,MILLER MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 2,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-89904,HOMELAND COMMUNITY MEDICAL CLINIC,KISUMU,PRIVATE,LEVEL 2,0.0036694,34.6060108,Clinic,Success,
CN-89907,OLARE MEDICAL CENTRE,HOMA BAY,PRIVATE,LEVEL 3A,-0.49103,34.53359,"Olare, Homa Bay",Success,
CN-90022,GILCLIN MEDICAL CENTER,NAKURU,PRIVATE,LEVEL 2,-0.2845127,36.0695371,Meridian Medical Centre,Success,
CN-90032,SUMMIT MEDICARE LTD-CHEPILAT,NYAMIRA,PRIVATE,LEVEL 3B,-0.640626239534,34.967387947932,Nyamira,Success,
CN-90043,RAYHAAN HEALTHCARE LIMITED,NAIROBI,PRIVATE,LEVEL 3A,-1.3049235,36.8324167,Beta Health Care Limited,Success,
CN-90051,ENOCKHAN HOSPITAL LTD,MIGORI,PRIVATE,LEVEL 3A,-0.989136495207,34.364493855317,Migori,Success,
CN-90066,KAMOR NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-90080,THE AVENUE MEDICAL & DIAGNOSTIC CENTRE,NYERI,PRIVATE,LEVEL 4,-0.4211516,36.9494066,Nyeri,Success,
CN-90124,TUDOR HEALTHCARE - KALOLENI,KILIFI,PRIVATE,LEVEL 3A,-3.758924229495,39.515843235877,"Kaloleni, Kilifi",Success,
CN-90134,EVERHEALS MEDICAL CENTRE,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-90170,FOCUS CLINICAL AND DIAGNOSTIC CENTER LIMITED-FAMILY,KIRINYAGA,PRIVATE,LEVEL 3A,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-90196,CARE CONNECT HOSPITAL,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-90197,SYNERGY CLINICS LIMITED,KISUMU,PRIVATE,LEVEL 4,-0.173053648767,34.839859182104,Kisumu,Success,
CN-90237,BRIGHTWAY NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-90240,HOPPS KLINIKS CLINIC,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-90250,GLOBAL CARE COTTAGE MEDICAL CENTER,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-90283,WELCARE MEDICAL CENTRE,MOMBASA,PRIVATE,LEVEL 3A,-4.0574645,39.663945,Mombasa,Success,
CN-90297,OASIS HEALTHCARE GROUP LIMITED-MAKADARA,NAIROBI,PRIVATE,LEVEL 3A,-1.295629583124,36.867890428067,"Makadara, Nairobi",Success,
CN-90326,NORTHLAND SPECIALIST HOSPITAL LTD,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-90330,MICRAJ HEALTH CARE,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-90344,MPELI MEDICAL CENTRE,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-90404,CHEPSEON MEDICARE CLINIC,KERICHO,PRIVATE,LEVEL 2,-0.2552571,35.4786857,"Chepseon, Kericho",Success,
CN-90479,KENDI MEDICAL CLINIC,MERU,PRIVATE,LEVEL 2,0.056523,37.642984,Makutano Medical Clinic,Success,
CN-90511,THE MARA SPECIALIST HOSPITAL LIMITED,NAROK,PRIVATE,LEVEL 4B,-1.257270424837,35.575800972424,Narok,Success,
CN-90563,OPTIMUM CURRENT HEALTH CARE,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-90616,ABYAN HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.3181775,36.8937632,Afrismart Group of Hospitals LTD,Success,
CN-90650,NYAIS MARY ADHIAMBO OKOTH MEMORIAL NURSING HOME,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-90658,ROMAN MATERNITY AND NURSING HOME,NYAMIRA,PRIVATE,LEVEL 3B,-0.581044,34.935357,Nyamira Maternity and Nursing Home,Success,
CN-90692,WEST INLAND HOSPITAL LIMITED,MOMBASA,PRIVATE,LEVEL 3A,-4.0574645,39.663945,Mombasa,Success,
CN-90710,GIFTLAND MEDICAL CENTRE LTD,NYAMIRA,PRIVATE,LEVEL 3A,-0.640626239534,34.967387947932,Nyamira,Success,
CN-90796,LIPTON CENTRAL HOSPITAL-MABROUKIE CLINIC,KIAMBU,PRIVATE,LEVEL 2,-1.1053364,36.6663185,"Mabroukie, Kiambu",Success,
CN-90816,OSMAN MEDICAL SERVICES,HOMA BAY,PRIVATE,LEVEL 3B,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-90824,ALATI NURSING HOME,MANDERA,PRIVATE,LEVEL 3A,3.9352641,41.8527175,Al-Siha Nursing Home,Success,
CN-90834,MAAWI MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-90846,EYETECH MEDICAL CENTRE MANDERA LTD,MANDERA,PRIVATE,LEVEL 4,3.9369015,41.8595383,Mandera,Success,
CN-90850,MARIAKANI COMMUNITY HEALTHCARE SERVICES KALOLENI BRANCH,KILIFI,PRIVATE,LEVEL 2,-3.862682,39.4729437,"Mariakani, Kilifi",Success,
CN-90866,SHEPHER LIFECARE MEDICAL CENTER,KISUMU,PRIVATE,LEVEL 3A,-0.173053648767,34.839859182104,Kisumu,Success,
CN-90867,KOPOLLO CFW CLINIC,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-90878,BRAWN\\'S CURATIVE CENTRE,VIHIGA,PRIVATE,LEVEL 2,0.080244585317,34.730720378013,Vihiga,Success,
CN-91000,AFRICARE LIMITED-UPPERHILL,NAIROBI,PRIVATE,LEVEL 3A,-1.2943398,36.790978,"Upper Hill, Kilimani, Nairobi",Success,
CN-91016,NAVAKHOLO HEALTHCARE,KAKAMEGA,PRIVATE,LEVEL 3B,0.391834403488,34.674189517496,"Navakholo, Kakamega",Success,
CN-91031,OWENS MATERNITY & NURSING HOME LIMITED,SIAYA,PRIVATE,LEVEL 3B,-0.06564696176,34.248353736491,Siaya,Success,
CN-91044,TEMBEZI MEDICAL SERVICES,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-91077,GARSEDABA HOSPITAL LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-91155,ITARC KENYA LIMITED,NAKURU,PRIVATE,LEVEL 4,-0.288846,36.046187,Toyota - Kenya Ltd.,Success,
CN-91264,SAMETA MEDICARE CENTER,KISII,PRIVATE,LEVEL 3A,-0.7746793,34.742221,"Sameta, Kisii",Success,
CN-91269,FAHELMA CFW COMMUNITY CLINIC,BUSIA,PRIVATE,LEVEL 2,0.38569164205,34.193072581938,Busia,Success,
CN-91275,BULWANI PRIVATE HOSPITAL LIMITED,BUSIA,PRIVATE,LEVEL 3A,0.01,34.01245,"Bulwani, Busia",Success,
CN-91303,QUICKEASE MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.31244,36.79729,Medical Centre,Success,
CN-91321,SAINT ROSE NYAMINDI MEDICAL CARE CENTER,KIRINYAGA,PRIVATE,LEVEL 3A,-0.6728,37.41722,"Nyamindi, Kirinyaga",Success,
CN-91368,MOI AVENUE OUPATIENT CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-91450,KIMWANGA MEDICAL CENTRE,BUNGOMA,PRIVATE,LEVEL 3B,0.5965091,34.4419029,"Kimwanga, Bungoma",Success,
CN-91457,MAMAS NURSING HOME- RIAT,HOMA BAY,PRIVATE,LEVEL 3B,-0.3476814,34.589509,"Riat, Homa Bay",Success,
CN-91463,MEDINA MEDICARE HOSPITAL LIMITED,GARISSA,PRIVATE,LEVEL 4,-0.4459246,39.652735,Garissa,Success,
CN-91535,SCANHEALTH LIMITED,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-91577,DILMA NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-91628,JOSNAM MEDICAL CLINIC,TRANS-NZOIA,PRIVATE,LEVEL 2,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-91641,SHAFLIN MEDICAL CLINIC,MANDERA,PRIVATE,LEVEL 2,3.370055804436,40.694029088396,Mandera,Success,
CN-91665,HEALTHGATE HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 5,-1.2796762,36.8460632,Health Gate Hospital,Success,
CN-91670,RELIABLE HEALTHCARE SERVICES LIMITED,MACHAKOS,PRIVATE,LEVEL 4,-1.279605613208,37.413530961083,Machakos,Success,
CN-91725,UNISON MEDICAL CENTRE,LAIKIPIA,PRIVATE,LEVEL 3B,0.321036458859,36.76507926291,Laikipia,Success,
CN-91777,LIGEGA MEDICAL CENTRE,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-91790,WAJIRBOR MEDICAL CENTRE LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-91853,DESERTVIEW HEALTHCARE SERVICES,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-91861,BRISTOL PARK HOSPITAL-KITENGELA,KAJIADO,PRIVATE,LEVEL 4,-1.5502963,36.9382239,"Kitengela, Kajiado",Success,
CN-91887,ONSARE MEDICAL CLINIC,KISII,PRIVATE,LEVEL 3A,-0.820578,34.732977,Quiners Medical Clinic,Success,
CN-91900,PERIPHERY CARE NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-91921,BRILLIAN DOCTORS PLAZA HOSPITAL,BUNGOMA,PRIVATE,LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-91962,OSMAN MEDICAL SERVICES ANNEX I,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-91974,MEDBREEZE MEDICAL CENTRE,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-92000,LENSLINE EYE CENTRE,KILIFI,PRIVATE,LEVEL 2,-3.176503150822,39.68804728776,Kilifi,Success,
CN-92025,ITIERIO MATERNITY AND NURSING HOME,KISII,PRIVATE,LEVEL 3B,-0.774588,34.945153,Keroka Maternity and Nursing Home,Success,
CN-92108,DARYEEL PLUS HOSPITAL LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-92115,NEW HOPE NURSING HOME,NYAMIRA,PRIVATE,LEVEL 3B,-0.640626239534,34.967387947932,Nyamira,Success,
CN-92117,SHAFIN MEDICARE LIMITED,WAJIR,PRIVATE,LEVEL 4,1.75504011033,40.017147679353,Wajir,Success,
CN-92123,ABDUL-AZIZ MEDICAL CENTRE,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-92145,RIYADH MEDICAL CENTRE LTD,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-92167,NEW MANYALO NURSING HOME,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-92188,RENAL ROAD DIALYSIS CLINIC,MURANGA,PRIVATE,LEVEL 3B,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-92216,HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE HOSPITAL,UASIN GISHU,PRIVATE,LEVEL 4,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-92219,LEE LAHM MEDICAL CENTRE,SIAYA,PRIVATE,LEVEL 3A,-0.06564696176,34.248353736491,Siaya,Success,
CN-92234,BOOM MEDICAL SERVICES LIMITED,VIHIGA,PRIVATE,LEVEL 2,0.080244585317,34.730720378013,Vihiga,Success,
CN-92253,DAWAMU MEDICAL CLINIC,KIAMBU,PRIVATE,LEVEL 2,-1.2642611,36.6938716,Gighecheni Medical Clinic,Success,
CN-92309,NAIROBI RAKUSEI MENTAL HEALTH LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-92333,ISIOLO COUNTY NURSING HOME,ISIOLO,PRIVATE,LEVEL 3B,0.35462,37.58218,Isiolo,Success,
CN-92378,NEW DEGREE MEDICAL CENTRE,KIRINYAGA,PRIVATE,LEVEL 3B,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-92412,EL-ADOW NURSING HOME AND MATERNITY SERVICES LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-92418,NYALI BRIDGE MOMBASA HOSPITAL LTD,MOMBASA,PRIVATE,LEVEL 3B,-4.043159482089,39.670783467438,"New Nyali Bridge, Mombasa",Success,
CN-92422,FHOK FAMILYCARE MEDICAL CENTRE MERU,MERU,PRIVATE,LEVEL 2,0.04503,37.652022,Family Care Medical Centre,Success,
CN-92436,SORI LAKESIDE HOSPITAL ANNEX-NYATIKE,MIGORI,PRIVATE,LEVEL 3B,-0.923265711973,34.138830527548,"Nyatike, Migori",Success,
CN-92454,KINANI FAMILY DENTAL AND MEDICAL CARE,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-92484,UNAM MEDICAL CENTRE LIMITED,KISUMU,PRIVATE,LEVEL 3B,-0.173053648767,34.839859182104,Kisumu,Success,
CN-92508,AFCRAD HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 2,-1.3181775,36.8937632,Afrismart Group of Hospitals LTD,Success,
CN-92561,SHEYWE COMMUNITY HOSPITAL-KAKAMEGA LTD,KAKAMEGA,PRIVATE,LEVEL 2,0.273581618824,34.760964720922,"Hospital Road, Kakamega",Success,
CN-92595,MARABA MOSOBETI MEDICAL CENTRE,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-92639,THE PINE HOSPITAL LIMITED,NYANDARUA,PRIVATE,LEVEL 5,-0.2351003,36.3758228,The Pine Hospital,Success,
CN-92663,JORDAN MEDICAL CENTRE,MOMBASA,PRIVATE,LEVEL 2,-4.0393706,39.7111622,RiMa Serene Medical Centre,Success,
CN-92670,KAKENYA HEALTH AND WELLNESS CENTRE,NAROK,PRIVATE,LEVEL 2,-1.257270424837,35.575800972424,Narok,Success,
CN-92691,FAIRVIEW MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-92703,RAM HOSPITAL LTD KISII,KISII,PRIVATE,LEVEL 5,-0.6763849,34.7740814,Ram Memorial Hospital,Success,
CN-92712,HAMDAAN WELLNESS CENTRE AND MEDICAL SERVICES LTD,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-92771,UBUNTU HEALTH LIMITED- MAZERAS MEDICAL CENTRE,KWALE,PRIVATE,LEVEL 3B,-3.96667,39.53333,"Mazeras, Kwale",Success,
CN-92777,MIRAJ MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-92780,TULAH MEDICAL SERVICES,KAJIADO,PRIVATE,LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-92805,MANHAL NURSING HOME IMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-92936,CANA HOSPITAL,KAJIADO,PRIVATE,LEVEL 4,-1.8629493,36.764353,Hospital,Success,
CN-92940,BILABIL MEDICAL CLINIC,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-92944,NEPHRO MED LIMITED,NAIROBI,PRIVATE,LEVEL 4B,-1.2857857,36.8200253,Nairobi,Success,
CN-92964,JESMO HOSPITAL,KISII,PRIVATE,LEVEL 3B,-0.7440181,34.6306154,Hospital,Success,
CN-93006,BROWNS MEMORIAL MEDICAL CENTRE,TRANS-NZOIA,PRIVATE,LEVEL 3B,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-93092,JOINT PARTNERS NURSING HOME,VIHIGA,PRIVATE,LEVEL 3A,0.080244585317,34.730720378013,Vihiga,Success,
CN-93126,HEALWELL MEDICAL CENTRE LIMITED,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-93130,MAGAN NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-93141,I.R. IRAN MEDICAL CLINIC NGARA,NAIROBI,PRIVATE,LEVEL 2,-1.2861836,36.8447974,Clinic,Success,
CN-93161,MEDITOX HEALTHCARE SERVICES LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-93163,CHEPSOO MEDICAL CENTRE LIMITED-KAPSABET,NANDI,PRIVATE,LEVEL 3A,0.2038669,35.1063272,"Kapsabet, Nandi",Success,
CN-93172,AIRPORT VIEW DIAGNOSTIC MEDICAL CARE,MOMBASA,PRIVATE,LEVEL 2,-4.0574645,39.663945,Mombasa,Success,
CN-93190,UNIVERSAL FAMILY HEALTH SERVICES LIMITED- MUKUYUNI CLINIC,MAKUENI,PRIVATE,LEVEL 3A,-2.160192128139,37.789123486634,Makueni,Success,
CN-93233,AFYAROMED CENTER,NAROK,PRIVATE,LEVEL 2,-1.257270424837,35.575800972424,Narok,Success,
CN-93258,WILSON AIRPORT HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.3179694,36.8144434,Wilson Airport,Success,
CN-93344,NEEMA UNIVERSAL HEALTH CARE LIMITED,MACHAKOS,PRIVATE,LEVEL 3A,-1.279605613208,37.413530961083,Machakos,Success,
CN-93351,PRIMROSE REHAB & WELLNESS CENTER,KIAMBU,PRIVATE,LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-93416,MKUYNI HIGHWAYS MEDICARE CLINIC,BUNGOMA,PRIVATE,LEVEL 2,0.748950071987,34.640152743934,Bungoma,Success,
CN-93427,HEBRON C.F.W COMMUNITY CLINIC,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-93457,ALFAROOQ HOSPITAL LTD,MOMBASA,PRIVATE,LEVEL 4,-4.058813238121,39.671819391181,"Hospital Street, Mombasa",Success,
CN-93460,STAR-HEAL MEDICAL CLINIC,MIGORI,PRIVATE,LEVEL 3A,-0.8471809,34.1848542,Clinic,Success,
CN-93461,TUDOR HEALTHCARE LTD-SINDO,HOMA BAY,PRIVATE,LEVEL 3B,-0.5401686,34.1691104,"Sindo, Homa Bay",Success,
CN-93498,UGATUZI MEDICAL CLINIC LTD,MOMBASA,PRIVATE,LEVEL 3B,-4.0574645,39.663945,Mombasa,Success,
CN-93537,OASIS SURGICAL CENTRE LIMITED,TURKANA,PRIVATE,LEVEL 3B,3.186636109974,35.449603095023,Turkana,Success,
CN-93568,KIRIMARA OPTICALS LTD EMBU,EMBU,PRIVATE,LEVEL 2,-0.5379964,37.4543311,Embu,Success,
CN-93575,RADIANT GROUP OF HOSPITALS UMOJA,NAIROBI,PRIVATE,LEVEL 4,-1.2701309,36.8348377,Radiant Group Of Hospitals,Success,
CN-93638,ALPHA RICH HEALTHCARE,UASIN GISHU,PRIVATE,LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-93660,DAVISLUKE MEDICAL CENTER,BOMET,PRIVATE,LEVEL 2,-0.72064302304,35.297853151752,Bomet,Success,
CN-93671,WINSTON MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3A,-1.31244,36.79729,Medical Centre,Success,
CN-93719,TAKAUNGU ISLAND HEALTH SERVICES,KILIFI,PRIVATE,LEVEL 2,-3.6842772,39.855367,"Takaungu, Kilifi",Success,
CN-93722,MARINDI EYE CARE VISION CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-93740,PYNET HEALTHCARE ADUNGOSI,BUSIA,PRIVATE,LEVEL 3A,0.5094668,34.1632049,"Andungosi, Busia",Success,
CN-93796,REALE HOSPITAL UTAWALA LIMITED,NAIROBI,PRIVATE,LEVEL 5,-1.2857857,36.8200253,Nairobi,Success,
CN-93804,THE NAIROBI FAMILY AND MATERNITY HOSPITAL KILGORIS GYNOCARE,NAROK,PRIVATE,LEVEL 3B,-1.257270424837,35.575800972424,Narok,Success,
CN-93856,THE CRITERION HOSPITAL LIMITED,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-93926,AMANI PLACE MEDICAL CENTRE,HOMA BAY,PRIVATE,LEVEL 2,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-93932,AHLI HOSPITAL LIMITED,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-93945,THIRD WORLD HOSPITAL LIMITED - KWALE,KWALE,PRIVATE,LEVEL 3B,-4.1753101,39.453321,Kwale,Success,
CN-93988,BENGLAD FAMILY CARE CLINIC,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-94017,PRO-CARE COTTAGE HOSPITAL LIMITED,MURANGA,PRIVATE,LEVEL 3B,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-94033,THE CALGARY HEALTHCARE LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.3049235,36.8324167,Beta Health Care Limited,Success,
CN-94036,ONCALL WATOTO CLINIC,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
