Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-61232,ABAKORE SUB-COUNTY HOSPITAL,WAJIR,COUNTY GOVERNMENT,LEVEL 4,1.75504011,40.01714768,Wajir,Success,
CN-61258,LITEIN HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.2700947,35.2267234,Health Centre,Success,
CN-61274,KEWA MOI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-61282,SOGET DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-61296,TINGA TELA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-61365,BOGSO NURSING HOME RHAMU LIMITED,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,3.370055804,40.69402909,Mandera,Success,
CN-61387,THIBA HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-61510,MAKHONGE DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.7634813,34.5727644,"Makhonge, Bungoma",Success,
CN-61532,ARIMI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-61536,ONGAKO DISPENSARY,HOMA BAY,COUNTY GOVERNMENT,LEVEL 2,-0.5406006,34.4559898,Dispensary,Success,
CN-61604,NZOUNI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-61654,KOSOIYWO DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-61671,MBITA KALANDO HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3B,-0.4274527,34.4767279,Health Centre,Success,
CN-61691,KIMOROGO DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-61710,EMUSENJELI DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-61761,MBULUTINI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-61799,MWALANO DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-61816,CHEBUKUTUMI HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3A,0.734403,34.5775074,Health Centre,Success,
CN-61827,KITHEGI DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-61858,LOCHOR EKUYEN DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-61905,NGALASIA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3A,0.613227,34.5341346,Dispensary,Success,
CN-61925,LOPEDRU DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-61966,MAVIAUME DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-61993,MPEKETONI SUB COUNTY HOSPITAL,LAMU,COUNTY GOVERNMENT,LEVEL 4,-2.389734,40.6958176,"Mpeketoni, Lamu",Success,
CN-61997,TULIENGE DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-62038,BULWANI DISPENSARY,BUSIA,COUNTY GOVERNMENT,LEVEL 2,0.0970597,33.979906,Dispensary,Success,
CN-62084,CHEPSANGOR DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-62100,KOBOS HEALTH CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3B,1.050719398,34.95701458,Trans Nzoia,Success,
CN-62112,KIMURI DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-62113,CHAGAIYA DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-62204,SHIGHARO DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-62222,KAMKOMANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.8463555,39.6305689,"Kakomani, Kilifi",Success,
CN-62230,FAZA SUB-COUNTY HOSPITAL,LAMU,COUNTY GOVERNMENT,LEVEL 3B,-2.054758,41.1112148,"Faza, Lamu",Success,
CN-62237,SHANGIA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-62244,NYAGATUGU DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.6511915,36.8716357,"Nyagatugu, Murang'a",Success,
CN-62303,QURAHMADHOW DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-62315,KIANJEGE HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-62393,VIPINGO RURAL HEALTH AND DEMONSTRATION CENTRE,KILIFI,COUNTY GOVERNMENT,LEVEL 3A,-3.176503151,39.68804729,Kilifi,Success,
CN-62442,KIPTEWIT DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.5625614,35.1540498,"Kiptewit, Kericho",Success,
CN-62466,THEERA HEALTH CENTRE,MERU,COUNTY GOVERNMENT,LEVEL 2,0.0641788,37.2558392,Health Centre,Success,
CN-62480,EBUSIRATSI HEALTH CENTRE,VIHIGA,COUNTY GOVERNMENT,LEVEL 3A,0.0851807,34.6374664,"Ebusiratsi, Vihiga",Success,
CN-62585,CHEBARAA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-62596,EBUKANGA DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0882211,34.5904922,"Ebukanga, Vihiga",Success,
CN-62628,KARIMBONI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.14833,39.95881,"Karimboni, Kilifi",Success,
CN-62634,MUTOMO HEALTH CENTRE,KITUI,COUNTY GOVERNMENT,LEVEL 3A,-1.2246595,38.1890071,Health Centre,Success,
CN-62647,RIAT DISPENSARY - KISUMU,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-62649,MUSALALA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.768863,37.406291,"Musalala, Makueni",Success,
CN-62657,BARUT DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-62713,NYAMAGUNDO SUB-COUNTY HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 4,-0.775814233,34.77700585,Kisii,Success,
CN-62725,GATWE HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-62737,SONGETO DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-62894,ITETANI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-62917,ITABUA POLICE DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.55,37.48333,"Itabua, Embu",Success,
CN-62919,KAMBITI HEALTH CENTRE,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.8305645,37.2310069,"Kambiti, Murang'a",Success,
CN-62939,MILUKI HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3A,0.734403,34.5775074,Health Centre,Success,
CN-63020,LUMUMBA SUB-COUNTY HOSPITAL,KISUMU,COUNTY GOVERNMENT,LEVEL 4,-0.173053649,34.83985918,Kisumu,Success,
CN-63031,IMPIRON DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-63043,BORA IMANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-63090,MOSORIOT SUB-COUNTY HOSPITAL,NANDI,COUNTY GOVERNMENT,LEVEL 4,0.2959713,35.1638664,"Mosoriot, Nandi",Success,
CN-63102,BOSTO DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-63175,MASYUNGIWA HEALTH CENTRE,KITUI,COUNTY GOVERNMENT,LEVEL 3B,-0.41326,38.39561,"Masyungwa, Kitui",Success,
CN-63230,NYAMAMITHI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,-0.3020422,36.0723128,Dispensary,Success,
CN-63327,MERTO DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-63353,KABOLET DISPENSARY,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.1154787,34.7345033,Dispensary,Success,
CN-63393,BUCHANGU DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-63449,OLBUTYO HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3B,-0.6671455,35.3101867,Health Centre,Success,
CN-63454,MABESHENI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99223,39.3932,"Mabesheni, Kwale",Success,
CN-63469,WEI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-63483,SUMEEK DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-63496,WERUGHA HEALTH CENTRE,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3A,-3.392653,38.3329961,"Weruga, Taita Taveta",Success,
CN-63497,RAGANGA SUB-COUNTY HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 3A,-0.6099189,34.7237107,"Raganga, Kisii",Success,
CN-63544,KIRANGI DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-63547,KIANDIERI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.4709,37.28448,"Kiandieri, Kirinyaga",Success,
CN-63577,MENENGAI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.1648096,35.966541,"Menengai, Nakuru",Success,
CN-63581,MUTITHI HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-63582,CHIEF MILIMU DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-63601,SOYMINING DISPENSARY,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.1154787,34.7345033,Dispensary,Success,
CN-63620,BONDO SUB-COUNTY REFERRAL HOSPITAL,SIAYA,COUNTY GOVERNMENT,LEVEL 4,-0.166786002,34.122757,"Bondo, Siaya",Success,
CN-63699,MWANGI MICHUKI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-63708,ADC DANISA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-63830,NDANAI SUB-COUNTY HOSPITAL,BOMET,COUNTY GOVERNMENT,LEVEL 4,-0.720643023,35.29785315,Bomet,Success,
CN-63832,KAPLENGE DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-63862,KINASIA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-63892,MOGOTIO RHDC- NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-63904,KIPSOGON DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-63918,KWA KALUSYA DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-63939,RAU DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-63974,KANYUAMBORA DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.46449,37.72055,"Kanyuambora, Embu",Success,
CN-63979,NGERIA SOUTH DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.2878362,35.2910068,"Ngeria, Uasin Gishu",Success,
CN-63983,URINGU HEALTH CENTRE,MERU,COUNTY GOVERNMENT,LEVEL 3B,0.0641788,37.2558392,Health Centre,Success,
CN-64016,KAMIRURI DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.1240415,36.5403883,Dispensary,Success,
CN-64021,SIMBOIYON DISPENSARY SELF HELP GROUP,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-64080,KIPTERE HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.2700947,35.2267234,Health Centre,Success,
CN-64123,RUMANGAO DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-64138,EAGLEVIEW MEDICAL SERVICES LIMITED,MANDERA,COUNTY GOVERNMENT,LEVEL 4,3.370055804,40.69402909,Mandera,Success,
CN-64175,KIRICHA DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-64193,KAJUKI HEALTH CENTRE,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 3A,-0.3354939,37.8311799,Kajuki Health Centre,Success,
CN-64194,KATIBANGA DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.9372394,37.1226937,"Katibanga, Murang'a",Success,
CN-64201,UVAANI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-64229,MANTERA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-64268,DAGO KOKORE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-64345,DUREWEEY DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-64360,NDARAGWA HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-64367,OLPUSIMORU DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-0.57803,35.74431,"Ol Pusimoru, Narok",Success,
CN-64410,MUGEKA DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-64411,NYAGANI DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-64481,KASHMIR DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-64486,ISECHA SUB-COUNTY HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 4,-0.5698126,34.8606752,"Isecha, Kisii",Success,
CN-64521,GATAMAIYU DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-64549,WAKULA HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3A,-0.4274527,34.4767279,Health Centre,Success,
CN-64562,SAOS DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-64579,SHICHINJI DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-64633,KIPTAGICH HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,0.0140971,36.1398143,Health Centre,Success,
CN-64638,NAMIRAMA DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.4259619,34.7025552,"Namirama, Kakamega",Success,
CN-64664,KABARTONJO SUB-COUNTY HOSPITAL,BARINGO,COUNTY GOVERNMENT,LEVEL 3A,0.6366363,35.7957185,"Kabartonjo, Baringo",Success,
CN-64674,MUIYWEK DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-64685,GICHOBO DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-64757,NGOMENI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-64794,NZALAE DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-64802,BALE DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-64917,MURUNGARU HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-64947,KAYAYA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-64956,MAILI SABA DISPENSARY_,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-64979,KYAANI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-64984,NZUKINI DISPENSARY-MAKUENI,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-65027,KILINGILI HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.1304458,34.6745821,Health Centre,Success,
CN-65067,KAIRURI HEALTH CENTRE,EMBU,COUNTY GOVERNMENT,LEVEL 3B,-0.4254473,37.641347,Health Centre,Success,
CN-65107,KIAMBIRIRIE DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-65156,GITHIORO HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 2,0.0140971,36.1398143,Health Centre,Success,
CN-65158,KAPKESEMBE DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-65161,NGOLENI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-65163,KATALEL DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-65167,KERICHO G.K MEDIUM PRISON DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3682293,35.2854418,Kericho,Success,
CN-65183,KAGUTHI DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-65301,MILORENI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-65350,NYAMARIMBA SUB-COUNTY HOSPITAL,KISUMU,COUNTY GOVERNMENT,LEVEL 3A,-0.3714195,34.9056879,"Nyamarimba, Kisumu",Success,
CN-65415,GIDAGADI DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-65448,NDABIBI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-65465,CHEPTERIT DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-65470,LUNGUMA DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-65503,KATHEKANI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-2.6276489,38.1478281,"Kathekani, Makueni",Success,
CN-65531,TUNGUTU DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-65535,KAPTEMBWO DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-65540,GIKOE HEALTH CENTRE,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.7646338,36.9030624,"Gikoe, Murang'a",Success,
CN-65543,OGEN HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3A,-0.0464292,34.7199994,Health Centre,Success,
CN-65633,MACHAKHA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.7567765,34.4411747,"Machakha, Bungoma",Success,
CN-65635,TENDEN DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-65674,NALEMKAIS DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-65689,KAVUNYALALO DISPENSARY-MALINDI,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.2560031,39.9664938,Dispensary,Success,
CN-65715,KAPTUM DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-65718,KIJANI DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-65737,ITEN COUNTY REFERRAL HOSPITAL,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 5,0.6764196,35.5069926,Iten County Referral Hospital,Success,Found in address
CN-65759,BANITA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-65764,KIANGWE DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-65795,CHEBOIN DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-65892,WASEGES DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-65896,MMANGANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-65902,KAKELAE DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-65941,SUKELA QULI DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-65993,KYAMBEKE DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.8478984,37.4213214,"Kyambeke, Makueni",Success,
CN-66024,SIGOTI HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0464292,34.7199994,Health Centre,Success,
CN-66033,MICHIRA DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-66035,GK PRISONS DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-66123,KAKIPTUI DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-66142,AINAMOI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-66163,EMATSULI DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-66253,CHEPLANGET DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.65,35.13333,"Cheplanget, Kericho",Success,
CN-66286,SHALA HOLA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-66305,MKANG'OMBE DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-4.2004462,39.1411139,"Mkangombe, Kwale",Success,
CN-66338,CHESIKAKI HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3B,0.7996827,34.5087258,"Chesikaki, Bungoma",Success,
CN-66341,ESHIBIMBI HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.1304458,34.6745821,Health Centre,Success,
CN-66351,NDENGELWA HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3B,0.5877182,34.5918682,"Ndengelwa, Bungoma",Success,
CN-66359,MBUI NZAU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-2.34081,37.89418,"Mbui Nzau, Makueni",Success,
CN-66389,MUKANGU HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-66394,KONGOLI DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-66456,MASO DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-66553,KAMACABI DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-66592,KWA KOTOE DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-66666,CHERONGET DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-66677,BURBURIS MEDICAL CENTRE,GARISSA,COUNTY GOVERNMENT,LEVEL 3A,-0.4513357,39.6459576,Ankara Medical Centre,Success,
CN-66683,KALILUNI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.4911824,37.2971802,"Kaliluni, Machakos",Success,
CN-66730,MUNANDA COMMUNITY DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.0189,36.18961,"Munanda, Nakuru",Success,
CN-66753,LUKHOME DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-66861,NANDARASI DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.5140987,36.6081247,"Nandarasi, Nyandarua",Success,
